"custom_rate","code","duty_free_tl","name","category_id:id","id"
"3.673","820340","0.0","Pipe-cutters, bolt croppers, perforating punches and similar hand tools, of base metal","categ_8203","hs_code_820340"
"3.673","820411","0.0","Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, non-adjustable","categ_8204","hs_code_820411"
"3.673","820412","0.0","Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, adjustable (excl. tap wrenches)","categ_8204","hs_code_820412"
"3.673","820420","0.0","Interchangeable spanner sockets, with or without handles, of base metal","categ_8204","hs_code_820420"
"3.673","820510","0.0","Hand-operated drilling, threading or tapping hand tools","categ_8205","hs_code_820510"
"3.673","820520","0.0","Hammers and sledge hammers with working parts of base metal","categ_8205","hs_code_820520"
"3.673","820530","0.0","Planes, chisels, gouges and similar cutting tools for working wood","categ_8205","hs_code_820530"
"3.673","820540","0.0","Hand-operated screwdrivers","categ_8205","hs_code_820540"
"3.673","820551","0.0","Household hand tools, non-mechanical, with working parts of base metal, n.e.s.","categ_8205","hs_code_820551"
"3.673","820559","0.0","Hand tools, incl. glaziers' diamonds, of base metal, n.e.s.","categ_8205","hs_code_820559"
"3.673","820560","0.0","Blowlamps and the like (excl. gas-powered blowlamps)","categ_8205","hs_code_820560"
"3.673","820570","0.0","Vices, clamps and the like (excl. accessories for and parts of machine tools)","categ_8205","hs_code_820570"
"3.673","820590","0.0","Anvils; portable forges; hand- or pedal-operated grinding wheels with frameworks; sets of articles of two or more subheadings of heading 8205","categ_8205","hs_code_820590"
"3.673","820600","0.0","Sets of two or more tools of heading 8202 to 8205, put up in sets for retail sale","categ_8206","hs_code_820600"
"3.673","820713","0.0","Rock-drilling or earth-boring tools, interchangeable, with working parts of sintered metal carbides or cermets","categ_8207","hs_code_820713"
"3.673","820719","0.0","Rock-drilling or earth-boring tools, interchangeable, and parts therefor, with working parts of materials other than sintered metal carbide or cermets","categ_8207","hs_code_820719"
"3.673","820720","0.0","Interchangeable dies for drawing or extruding metal","categ_8207","hs_code_820720"
"3.673","820730","0.0","Interchangeable tools for pressing, stamping or punching","categ_8207","hs_code_820730"
"3.673","820740","0.0","Tools for tapping or threading, interchangeable","categ_8207","hs_code_820740"
"3.673","820750","0.0","Tools for drilling, interchangeable (excl. rock-drilling or earth-boring tools and tools for tapping)","categ_8207","hs_code_820750"
"3.673","820760","0.0","Interchangeable tools for boring or broaching","categ_8207","hs_code_820760"
"3.673","820770","0.0","Interchangeable tools for milling","categ_8207","hs_code_820770"
"3.673","820780","0.0","Interchangeable tools for turning","categ_8207","hs_code_820780"
"3.673","820790","0.0","Interchangeable tools for hand tools, whether or not power-operated, or for machine tools, n.e.s.","categ_8207","hs_code_820790"
"3.673","820810","0.0","Knives and cutting blades, of base metal, for machines or for mechanical appliances, for metalworking","categ_8208","hs_code_820810"
"3.673","820820","0.0","Knives and cutting blades, of base metal, for machines or for mechanical appliances, for wood-working","categ_8208","hs_code_820820"
"3.673","820830","0.0","Knives and cutting blades, of base metal, for kitchen appliances or for machines used by the food industry","categ_8208","hs_code_820830"
"3.673","820840","0.0","Knives and cutting blades, of base metal, for agricultural, horticultural or forestry machines (excl. those for wood-working)","categ_8208","hs_code_820840"
"3.673","820890","0.0","Knives and cutting blades, of base metal, for machines or for mechanical appliances (excl. those for metal or wood-working, kitchen appliances or machines used by the food industry and those for agricultural, horticultural or forestry machines)","categ_8208","hs_code_820890"
"3.673","820900","0.0","Plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets","categ_8209","hs_code_820900"
"3.673","821000","0.0","Hand-operated mechanical devices, of base metal, weighing <= 10 kg, used in the preparation, conditioning or serving of food or drink","categ_8210","hs_code_821000"
"3.673","821110","0.0","Sets of assorted articles of knives of heading 8211; sets in which there is a higher number of knives of heading 8211 than of any other article","categ_8211","hs_code_821110"
"3.673","821191","0.0","Table knives having fixed blades of base metal, incl. handles (excl. butter knives and fish knives)","categ_8211","hs_code_821191"
"3.673","821192","0.0","Knives with fixed blades of base metal (excl. straw knives, machetes, knives and cutting blades for machines or mechanical appliances, table knives, fish knives, butter knives, razors and razor blades and knives of heading 8214)","categ_8211","hs_code_821192"
"3.673","821193","0.0","Knives having other than fixed blades, incl. pruning knives, of base metal (excl. razors)","categ_8211","hs_code_821193"
"3.673","821194","0.0","Blades of base metal for table knives, pocket knives and other knives of heading 8211","categ_8211","hs_code_821194"
"3.673","821195","0.0","Handles of base metal for table knives, pocket knives and other knives of heading 8211","categ_8211","hs_code_821195"
"3.673","821210","0.0","Non-electric razors of base metal","categ_8212","hs_code_821210"
"3.673","821220","0.0","Safety razor blades of base metal, incl. razor blade blanks in strips","categ_8212","hs_code_821220"
"3.673","821290","0.0","Parts of non-electric razors of base metal (excl. safety razor blades and razor blade blanks in strips)","categ_8212","hs_code_821290"
"3.673","821300","0.0","Scissors, tailors' shears and similar shears, and blades therefor, of base metal (excl. hedge shears, two-handed pruning shears and similar two-handed shears, secateurs and similar one-handed pruners and shears and hoof nippers for farriers)","categ_8213","hs_code_821300"
"3.673","821410","0.0","Paperknives, letter openers, erasing knives, pencil sharpeners and blades therefor, of base metal (excl. machinery and mechanical appliances of chapter 84)","categ_8214","hs_code_821410"
"3.673","821420","0.0","Manicure or pedicure sets and instruments, incl. nail files, of base metal (excl. ordinary scissors)","categ_8214","hs_code_821420"
"3.673","821490","0.0","Hair clippers, butchers' or kitchen cleavers and other articles of cutlery of base metal, n.e.s.","categ_8214","hs_code_821490"
"3.673","821510","0.0","Sets of spoons, forks or other articles of heading 8215, which may also contain up to an equivalent number of knives, of base metal, containing at least one article plated with precious metal","categ_8215","hs_code_821510"
"3.673","821520","0.0","Sets consisting of one or more knives of heading 8211 and at least an equal number of spoons, forks or other articles of heading 8215, of base metal, containing no articles plated with precious metal","categ_8215","hs_code_821520"
"3.673","821591","0.0","Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware of base metal, plated with precious metal (excl. sets of articles such as lobster cutters and poultry shears)","categ_8215","hs_code_821591"
"3.673","821599","0.0","Spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar kitchen or tableware of base metal, not plated with precious metal (excl. sets of articles such as lobster cutters and poultry shears)","categ_8215","hs_code_821599"
"3.673","830110","0.0","Padlocks of base metal","categ_8301","hs_code_830110"
"3.673","830120","0.0","Locks used for motor vehicles, of base metal","categ_8301","hs_code_830120"
"3.673","830130","0.0","Locks used for furniture, of base metal","categ_8301","hs_code_830130"
"3.673","830140","0.0","Locks of base metal (excl. padlocks and locks for motor vehicles or furniture)","categ_8301","hs_code_830140"
"3.673","830150","0.0","Clasps and frames with clasps, incorporating locks, of base metal","categ_8301","hs_code_830150"
"3.673","830160","0.0","Parts of padlocks, locks, clasps and frames with clasps, incorporating locks, of base metal, n.e.s.","categ_8301","hs_code_830160"
"3.673","830170","0.0","Keys presented separately for padlocks, locks, clasps and frames with clasps incorporating locks, of base metal, n.e.s","categ_8301","hs_code_830170"
"3.673","830210","0.0","Hinges of all kinds, of base metal","categ_8302","hs_code_830210"
"3.673","830220","0.0","Castors with mountings of base metal","categ_8302","hs_code_830220"
"3.673","830230","0.0","Base metal mountings, fittings and similar articles suitable for motor vehicles (excl. hinges and castors)","categ_8302","hs_code_830230"
"3.673","830241","0.0","Base metal mountings and fittings suitable for buildings (excl. locks with keys and hinges)","categ_8302","hs_code_830241"
"3.673","830242","0.0","Base metal mountings, fittings and similar articles suitable for furniture (excl. locks with keys, hinges and castors)","categ_8302","hs_code_830242"
"3.673","830249","0.0","Base metal mountings, fittings and similar articles (excl. locks with keys, clasps and frames with clasps incorporating locks, hinges, castors and mountings and fittings suitable for buildings, motor vehicles or furniture)","categ_8302","hs_code_830249"
"3.673","830250","0.0","Hat-racks, hat-pegs, brackets and similar fixtures of base metal","categ_8302","hs_code_830250"
"3.673","830260","0.0","Automatic door closers of base metal","categ_8302","hs_code_830260"
"3.673","830300","0.0","Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, cash or deed boxes and the like, of base metal","categ_8303","hs_code_830300"
"3.673","830400","0.0","Filing cabinets, card-index cabinets, paper trays, paper rests, pen trays, office-stamp stands and similar office or desk equipment, of base metal (excl. office furniture of heading 9403 and waste paper bins)","categ_8304","hs_code_830400"
"3.673","830510","0.0","Fittings for loose-leaf binders or files, of base metal (excl. drawing pins and clasps for books or registers)","categ_8305","hs_code_830510"
"3.673","830520","0.0","Staples in strips, of base metal","categ_8305","hs_code_830520"
"3.673","830590","0.0","Office articles such as letter clips, letter corners, paper clips and indexing tags, of base metal, incl. parts of articles of heading 8305 (excl. fittings for loose-leaf binders or files, staples in strips, drawing pins and clasps for books or registers)","categ_8305","hs_code_830590"
"3.673","830610","0.0","Bells, gongs and the like, non-electric, of base metal (excl. musical instruments)","categ_8306","hs_code_830610"
"3.673","830621","0.0","Statuettes and other ornaments, of base metal, plated with precious metal (excl. works of art, collectors' pieces and antiques)","categ_8306","hs_code_830621"
"3.673","830629","0.0","Statuettes and other ornaments, of base metal, not plated with precious metal (excl. works of art, collectors' pieces and antiques)","categ_8306","hs_code_830629"
"3.673","830630","0.0","Photograph, picture or similar frames, of base metal; mirrors of base metal (excl. optical elements)","categ_8306","hs_code_830630"
"3.673","830710","0.0","Flexible tubing of iron or steel, with or without fittings","categ_8307","hs_code_830710"
"3.673","830790","0.0","Flexible tubing of base metal other than iron or steel, with or without fittings","categ_8307","hs_code_830790"
"3.673","830810","0.0","Hooks, eyes and eyelets, of base metal, of a kind used for clothing, footwear, awnings, handbags, travel goods or other made-up articles","categ_8308","hs_code_830810"
"3.673","830820","0.0","Tubular or bifurcated rivets, of base metal","categ_8308","hs_code_830820"
"3.673","830890","0.0","Clasps, frames with clasps without locks, buckles and buckle-clasps, of base metal, for clothing, footwear, handbags, travel goods or other made-up articles, incl. parts of articles of heading 8308, of base metal (excl. hooks, eyes, eyelets and tubular or bifurcated rivets)","categ_8308","hs_code_830890"
"3.673","830910","0.0","Crown corks of base metal","categ_8309","hs_code_830910"
"3.673","830990","0.0","Stoppers, caps and lids, incl. screw caps and pouring stoppers, capsules for bottles, threaded bungs, bung covers, seals and other packing accessories of base metal (excl. crow corks)","categ_8309","hs_code_830990"
